,0,1,2,3,4,5,6,7,8,9
0,0.10220299506187439,0.06513733464479446,0.0757801183462143,0.12678354942798614,0.0828476728796959,0.060131455183029175,0.08429048317670822,0.06679676222801209,0.09171681487560272,0.06841127064824104
1,0.04971345117688179,0.059777619302272794,0.0923933237195015,0.08117172360420227,0.10188432174921036,0.0683057689666748,0.057420400738716126,0.07702816504240036,0.03792496785521507,0.08774854844808579
2,0.04387666074931622,0.04404534116387367,0.07983556777238845,0.14884188771247864,0.07062554901838303,0.06949318248033523,0.028379767999053,0.07144273883104324,0.04293542371690273,0.05571304884552956
3,0.06563807085156441,0.06007923874258995,0.07705529004335404,0.1053005183339119,0.05987035441398621,0.058617826759815216,0.03370233081281185,0.08104651755094529,0.03955772691965103,0.0800604627430439
4,0.0503507386893034,0.03115197943523526,0.07703802272677422,0.0973022712469101,0.07723008355498313,0.059794248580932616,0.04182354100048542,0.05578370460867882,0.05397006094455719,0.052741016045212745
5,0.06579453286528587,0.045153180845081804,0.10040242564678192,0.071945352435112,0.08496958893537522,0.05992612248659134,0.06340314580500125,0.052812604367733,0.050564549557864664,0.03771481454372406
6,0.037495237533003094,0.06336967476084829,0.10338443487882615,0.10885578542947769,0.08733169150352478,0.05130029827356339,0.06991439950466156,0.07071388798952102,0.06365354004502297,0.041771742682904005
7,0.06194041626155376,0.06367286838591099,0.09585145863890648,0.11704602777957916,0.0956478117108345,0.06203589174151421,0.04330378875136375,0.0650958482325077,0.05877143024653196,0.045380699161440136
8,0.09499203050136566,0.04669621952576563,0.12342703968286514,0.08960330340266227,0.07809234419465065,0.08850139707326889,0.0639921035990119,0.06316048690676689,0.05899330413341522,0.05420951457694173
9,0.09509199537336827,0.06642854088544846,0.10667235679924487,0.15597298613190652,0.0802680321931839,0.09426488327980041,0.06989703047275543,0.07873642176389695,0.04654874380328693,0.06632126102782786
10,0.06343770945817231,0.0709657288659364,0.1524374612569809,0.16146142786741258,0.08426667904853821,0.10010064473748206,0.052979078091681,0.09456833197176456,0.0576110129840672,0.07356300139147788
11,0.0923190023303032,0.05204553792462684,0.13275581800937652,0.1528680595755577,0.10706013244390487,0.13236246335506438,0.050423521988093856,0.10680628699064255,0.07913118162378668,0.07216565510258079
12,0.09290746334195137,0.06968423886969685,0.16616667729616166,0.17545234167575835,0.12172399197518825,0.11915969878435134,0.06739720227941871,0.09304325470328331,0.07622224210947752,0.05071195644047111
13,0.08564801459014416,0.073855616889894,0.16387559682130814,0.19883417707681655,0.0946152928955853,0.13682860732078553,0.050903511034324764,0.09410158967226744,0.09492781000211835,0.10864242933690547
14,0.09030080262571573,0.07687311688065529,0.15931643605232237,0.1912046889066696,0.12466041168570519,0.13148306930065154,0.07303730395436286,0.08376203486323357,0.09920944274961949,0.09107838407903909
15,0.11759420931339264,0.09343593746423721,0.13381426790356635,0.1773447104692459,0.13424378933012485,0.15756024324893952,0.09105541698634624,0.10913572257757187,0.06269156404817477,0.08112167815305292
16,0.08291453023254872,0.09304599324613809,0.17564650255441666,0.25932765340805053,0.13793014815449714,0.14080146872997285,0.06828860684996471,0.12037351509928704,0.06806936220079661,0.10315207205712795
17,0.12357082876563072,0.09204841364175081,0.18688773852586746,0.15189013600349427,0.11590152653679252,0.21116392320394517,0.09348205710202455,0.10942145643755793,0.09332505418173968,0.08000565492241003
18,0.12286148926615716,0.08704893358051777,0.246041060090065,0.2101668621301651,0.09695499246008694,0.19765426313877105,0.09328343541920185,0.09335970589518547,0.09418550661951304,0.1053533327691257
19,0.12582126611471176,0.08111653278302401,0.15781971782445908,0.2412011463046074,0.12425315895676613,0.17080946505069733,0.08395570293068885,0.10421026475727559,0.13632111934572458,0.12355446701496839
20,0.1493653790652752,0.06780602357978932,0.1971640840768814,0.23665267699956893,0.1494051426425576,0.22230446684360505,0.057979165897122584,0.14253773579001427,0.098096854519099,0.09279322757571935
21,0.10665710445120931,0.07684601910390848,0.2347540615797043,0.22632848763465882,0.2023846788406372,0.18671991443634034,0.07430406739935279,0.12398628741502762,0.13193779319524765,0.09013870610296726
22,0.12609374648332597,0.08583872945333132,0.15231884307414292,0.2540957174301147,0.1530506199300289,0.1861663393974304,0.11696080053597689,0.10210150310397148,0.13207745886594058,0.10696983437612653
23,0.0991398714594543,0.11002002849802375,0.20436823654174804,0.28719490391016006,0.1114303620159626,0.18329535287618637,0.09437590619921685,0.15749708124995232,0.11022504723630845,0.08410219854395837
24,0.11379638788104057,0.07993358938768506,0.2291598926782608,0.2487299906015396,0.13140693137049675,0.21638879054784774,0.14389825611561538,0.11726031216979027,0.10759507170319557,0.08687970941141247
25,0.13230636455863715,0.09920907844323665,0.25173113590478896,0.23318971914052963,0.15813631904125214,0.14867416712641715,0.11074822708964348,0.11263444197177887,0.12118932209908963,0.10090244430303573
26,0.11302570532262325,0.10911923165433109,0.2878644587993622,0.2628697898387909,0.12734168961644174,0.18824940633773804,0.12063175504654645,0.1206033982038498,0.10380234831431881,0.1043465157863684
27,0.10708785147452728,0.07988396043867214,0.23291366577148437,0.255958702147007,0.1626853096932173,0.20008157843351365,0.11271250796318054,0.1491963232457638,0.10831295205280185,0.137294514156878
28,0.1469844981431961,0.13083917460590602,0.21784670159220695,0.3424125896692276,0.1777482690811157,0.2898443553447723,0.07995295881526544,0.13002478140592574,0.07499201670230832,0.07240060885346611
29,0.16937170445919036,0.07545115451513265,0.17664838778972625,0.3053633861541748,0.1352522662691772,0.20803645581007005,0.11136628469824791,0.18697424948215485,0.1138489883840084,0.12885150127112865
30,0.18215627819299698,0.08883546865083917,0.2374553628563881,0.4132235608100891,0.12341322243027389,0.21624310100078584,0.11107620461424812,0.12492025018110871,0.10879582986608148,0.11267445193637105
31,0.1520062960833311,0.13478024134598673,0.291987203001976,0.2723861657977104,0.21859470589458943,0.1783099366426468,0.12796506951225456,0.18421005362272264,0.11848883665725589,0.0855143715228187
